field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_calculated_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_p10_max_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_srad_mean_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_gdd_wheat_to_asof,wx_hot_d30_to_asof,wx_hot_d35_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_precip_sum_last30d,wx_srad_sum_last30d,wx_et0_sum_last30d,wx_vpd_max_last30d,wx_temp_max_last30d,wx_apr_precip,wx_apr_temp_mean,wx_apr_temp_max,wx_apr_srad,wx_apr_et0,wx_apr_vpd_max,wx_apr_hot_d30,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_may_hot_d30,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,wx_jul_precip,wx_jul_temp_mean,wx_jul_temp_max,wx_jul_srad,wx_jul_et0,wx_jul_vpd_max,wx_jul_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years
227,2021,44.0,44.0,2.8346242774566472,physical_harvested_weight,False,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,62.0,0.5361290322580644,0.719,0.208,0.1541865736038927,0.47975,0.69025,0.7103333333333333,0.0028070654325152,0.471,33.239999999999995,166.0,0.511,39.0,3,1,44__44,13.790983606557376,33.2,197.4,2700.9599999999996,22.13901639344262,3.84,1.6840983606557378,44,491.86999999999995,-294.46999999999997,1042.8,1247.3,9,0,91,18,5,56.2,697.5900000000001,139.36,3.55,33.0,8.0,4.073333333333333,24.6,571.28,79.95,2.39,0,28.5,14.109677419354838,32.5,737.35,138.06,3.83,2,104.7,16.413333333333334,33.2,667.39,129.02,3.84,2,56.2,20.338709677419356,33.0,724.94,144.84,3.55,5,0.12503934376818363,0.33858388278388274,-0.14774573640645072,-0.10754807256235821,-0.07606992855417227,14
228,2021,44.0,44.0,2.4169491525423727,physical_harvested_weight,False,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,51.0,0.5424117647058824,0.72,0.244,0.153894434975712,0.4705,0.692,0.7156,0.003364583827214,0.513,27.663,167.0,0.476,36.0,4,1,44__44,13.605737704918033,33.0,243.2,2692.25,22.067622950819672,3.73,1.646967213114754,40,480.29,-237.09000000000003,1027.8000000000002,1227.5000000000002,9,0,90,10,5,94.0,693.93,137.82,3.45,32.9,9.1,3.6866666666666665,24.2,569.79,76.74,2.27,0,28.1,13.806451612903226,32.1,734.91,133.85,3.67,2,111.9,16.336666666666666,33.0,666.35,126.34,3.73,2,94.1,20.361290322580647,32.9,721.2,143.36,3.45,5,0.10533762075470317,0.25534001554001556,-0.08884001554001564,-0.0815555632859204,-0.00013934234263902355,14
229,2021,44.0,44.0,2.9450000000000003,physical_harvested_weight,False,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,49.0,0.4699183673469387,0.639,0.1,0.1817443637207856,0.346,0.609,0.6292500000000001,0.0048917561450564,0.541,23.026,160.0,0.539,32.0,4,1,44__44,13.605737704918033,33.0,243.2,2692.25,22.067622950819672,3.73,1.646967213114754,40,480.29,-237.09000000000003,1027.8000000000002,1227.5000000000002,9,0,90,10,5,94.0,693.93,137.82,3.45,32.9,9.1,3.6866666666666665,24.2,569.79,76.74,2.27,0,28.1,13.806451612903226,32.1,734.91,133.85,3.67,2,111.9,16.336666666666666,33.0,666.35,126.34,3.73,2,94.1,20.361290322580647,32.9,721.2,143.36,3.45,5,0.07467970679425291,0.19876876456876458,-0.032114682539682526,0.012935624098124099,0.0511830283638319,14
230,2021,44.0,21.0,2.123766816143498,physical_harvested_weight,False,223.0,222.45567,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,54.0,0.5093703703703704,0.724,0.208,0.195101900848448,0.31875,0.701,0.7197999999999999,0.0059670714440391,0.65,27.505999999999997,200.0,0.516,31.0,3,2,21__44,14.16967213114754,32.7,184.2,2707.26,22.190655737704915,3.82,1.6839344262295084,42,509.57,-325.37,1082.2,1291.6,8,0,94,18,4,48.5,700.08,143.45,3.52,32.7,7.7,4.483333333333333,24.7,572.73,82.36,2.46,0,27.2,14.625806451612902,32.2,737.06,144.55,3.82,2,100.8,16.793333333333333,32.3,669.74,133.55,3.59,2,48.5,20.548387096774192,32.7,727.73,149.11,3.52,4,0.06956624183275772,0.18383490775097916,-0.0020644577644577666,0.07868864409400134,0.06188239741739735,14
231,2021,44.0,21.0,3.5069787234042553,physical_harvested_weight,False,235.0,231.50464,7.2625,3.685,204.0575,646.09227125,9.26,453.75,60.0,0.5282666666666667,0.712,0.196,0.1613492967308985,0.4795,0.68,0.7023333333333333,0.0032683947823167,0.487,31.696,167.0,0.516,39.0,5,2,21__44,13.790983606557376,33.2,197.4,2700.9599999999996,22.13901639344262,3.84,1.6840983606557378,44,491.86999999999995,-294.46999999999997,1042.8,1247.3,9,0,91,18,5,56.2,697.5900000000001,139.36,3.55,33.0,8.0,4.073333333333333,24.6,571.28,79.95,2.39,0,28.5,14.109677419354838,32.5,737.35,138.06,3.83,2,104.7,16.413333333333334,33.2,667.39,129.02,3.84,2,56.2,20.338709677419356,33.0,724.94,144.84,3.55,5,0.09282114191809548,0.2697904345654345,-0.12069742321170884,-0.08233203978561121,-0.05020833012692255,14
232,2021,44.0,21.0,3.2479729729729727,physical_harvested_weight,False,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,60.0,0.53265,0.736,0.174,0.1845377852003937,0.43275,0.7084999999999999,0.7324999999999999,0.0044951177593572,0.523,31.958999999999996,183.0,0.562,41.0,5,2,21__44,13.790983606557376,33.2,197.4,2700.9599999999996,22.13901639344262,3.84,1.6840983606557378,44,491.86999999999995,-294.46999999999997,1042.8,1247.3,9,0,91,18,5,56.2,697.5900000000001,139.36,3.55,33.0,8.0,4.073333333333333,24.6,571.28,79.95,2.39,0,28.5,14.109677419354838,32.5,737.35,138.06,3.83,2,104.7,16.413333333333334,33.2,667.39,129.02,3.84,2,56.2,20.338709677419356,33.0,724.94,144.84,3.55,5,0.10294830247048538,0.27896112538255385,-0.06795839041910479,-0.03927356215213362,-0.006736875076370885,14
233,2021,44.0,43.0,3.6453846153846152,physical_harvested_weight,False,39.0,38.82,6.7,3.57,211.75,698.55237,6.06,510.0,54.0,0.5587962962962963,0.701,0.215,0.1530480897105885,0.516,0.68875,0.6973999999999999,0.0039574676878889,0.538,30.175,181.0,0.486,42.0,2,1,43__44,13.790983606557376,33.2,197.4,2700.9599999999996,22.13901639344262,3.84,1.6840983606557378,44,491.86999999999995,-294.46999999999997,1042.8,1247.3,9,0,91,18,5,56.2,697.5900000000001,139.36,3.55,33.0,8.0,4.073333333333333,24.6,571.28,79.95,2.39,0,28.5,14.109677419354838,32.5,737.35,138.06,3.83,2,104.7,16.413333333333334,33.2,667.39,129.02,3.84,2,56.2,20.338709677419356,33.0,724.94,144.84,3.55,5,0.07814717026384815,0.17498199023199024,-0.03796550671550669,-0.019928713151927346,0.05006887461744607,14
234,2021,44.0,9.0,5.389142857142858,physical_harvested_weight,False,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,55.0,0.5635454545454546,0.726,0.197,0.1618374962936944,0.5055000000000001,0.6964999999999999,0.7182,0.0038309628404316,0.504,30.995,181.0,0.5289999999999999,42.0,3,99,9__44,13.605737704918033,33.0,243.2,2692.25,22.067622950819672,3.73,1.646967213114754,40,480.29,-237.09000000000003,1027.8000000000002,1227.5000000000002,9,0,90,10,5,94.0,693.93,137.82,3.45,32.9,9.1,3.6866666666666665,24.2,569.79,76.74,2.27,0,28.1,13.806451612903226,32.1,734.91,133.85,3.67,2,111.9,16.336666666666666,33.0,666.35,126.34,3.73,2,94.1,20.361290322580647,32.9,721.2,143.36,3.45,5,0.05167423129400973,0.1679525462962962,-0.10372151360544224,-0.0967392857142858,-0.0149310136575443,14
195,2022,44.0,3.0,2.1216260162601626,physical_harvested_weight,False,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,63.0,0.4365714285714286,0.686,0.177,0.158749649596985,0.276,0.5635,0.6670000000000001,0.0038913905306724,0.428,27.504,177.0,0.5090000000000001,27.0,4,3,3__44,15.449180327868852,32.9,226.5,2762.63,22.64450819672131,3.97,1.8990983606557377,51,533.87,-307.37,1189.9999999999998,1408.9999999999998,11,0,90,12,2,84.80000000000001,708.62,147.94000000000003,3.97,32.9,36.2,6.423333333333333,24.0,590.8,89.34,2.5,0,18.0,16.412903225806453,30.6,725.39,145.58,3.39,2,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,84.8,19.82903225806452,32.9,737.35,153.19,3.97,2,0.01863532647918137,0.1779025030525031,-0.1598134920634922,-0.13952650793650784,-0.10678336766334781,15
197,2022,44.0,3.0,1.5206997084548106,physical_harvested_weight,False,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,64.0,0.451609375,0.727,0.155,0.1899752136124851,0.2435,0.645,0.718,0.0051351847983349,0.451,28.903,185.0,0.572,28.0,4,3,3__44,15.932786885245902,32.8,228.0,2773.68,22.735081967213112,3.78,1.9048360655737704,54,557.77,-329.77,1240.6999999999998,1464.3999999999996,13,0,90,12,3,74.60000000000001,716.3900000000001,151.47000000000003,3.78,32.5,25.0,7.206666666666666,24.0,589.41,94.12,2.39,0,25.6,16.983870967741936,30.8,725.76,154.23,3.51,2,102.8,19.39,32.8,713.33,152.74,3.76,9,74.60000000000001,19.98064516129032,32.5,745.1800000000001,156.68,3.78,2,0.017899858372860598,0.15688347505668937,-0.19450068302068307,-0.16554137085137094,-0.09298064849793841,15
207,2022,44.0,3.0,1.8862140474258409,physical_harvested_weight,False,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,63.0,0.4292539682539681,0.676,0.161,0.1756292061127889,0.2264999999999999,0.5925,0.6635,0.0051515749252546,0.493,27.042999999999996,184.0,0.515,23.0,4,3,3__44,15.449180327868852,32.9,226.5,2762.63,22.64450819672131,3.97,1.8990983606557377,51,533.87,-307.37,1189.9999999999998,1408.9999999999998,11,0,90,12,2,84.80000000000001,708.62,147.94000000000003,3.97,32.9,36.2,6.423333333333333,24.0,590.8,89.34,2.5,0,18.0,16.412903225806453,30.6,725.39,145.58,3.39,2,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,84.8,19.82903225806452,32.9,737.35,153.19,3.97,2,0.011633424343566059,0.12435127095127096,-0.15071409090909083,-0.0753596681096681,-0.06903612706232459,15
208,2022,43.0,40.0,2.356923076923077,physical_harvested_weight,False,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,60.0,0.4773666666666666,0.738,0.192,0.1873070533167991,0.287,0.65425,0.721,0.0059561363543287,0.633,28.642,182.0,0.546,29.0,1,2,40__43,14.750819672131149,31.7,175.4,2779.01,22.778770491803275,3.52,1.734672131147541,39,537.93,-362.53,1115.1,1328.6,5,0,92,22,2,56.39999999999999,718.9199999999998,146.01000000000002,3.35,30.9,21.6,6.043333333333334,23.1,591.54,90.71,2.28,0,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,0,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,56.4,18.793548387096777,30.9,747.6800000000001,151.12,3.35,1,0.02326421673938937,0.14051190476190484,-0.05160494227994217,-0.011240004810004756,0.006852454749285149,15
209,2022,43.0,40.0,2.657417536880491,physical_harvested_weight,False,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,66.0,0.4642575757575757,0.747,0.148,0.2257010835358894,0.218,0.67325,0.7421666666666668,0.0069976459659761,0.646,30.641,191.0,0.599,33.0,1,5,40__43,15.932786885245902,32.8,228.0,2773.68,22.735081967213112,3.78,1.9048360655737704,54,557.77,-329.77,1240.6999999999998,1464.3999999999996,13,0,90,12,3,74.60000000000001,716.3900000000001,151.47000000000003,3.78,32.5,25.0,7.206666666666666,24.0,589.41,94.12,2.39,0,25.6,16.983870967741936,30.8,725.76,154.23,3.51,2,102.8,19.39,32.8,713.33,152.74,3.76,9,74.60000000000001,19.98064516129032,32.5,745.1800000000001,156.68,3.78,2,0.044376887538968166,0.1801707960557961,-0.033571226551226574,0.0005224338624337799,0.02661275670718949,15
210,2022,43.0,40.0,3.0655870445344133,physical_harvested_weight,False,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,67.0,0.4697611940298508,0.765,0.102,0.214904775132368,0.244,0.677,0.7558333333333334,0.0068071658919743,0.666,31.474000000000004,193.0,0.663,33.0,1,2,40__43,15.932786885245902,32.8,228.0,2773.68,22.735081967213112,3.78,1.9048360655737704,54,557.77,-329.77,1240.6999999999998,1464.3999999999996,13,0,90,12,3,74.60000000000001,716.3900000000001,151.47000000000003,3.78,32.5,25.0,7.206666666666666,24.0,589.41,94.12,2.39,0,25.6,16.983870967741936,30.8,725.76,154.23,3.51,2,102.8,19.39,32.8,713.33,152.74,3.76,9,74.60000000000001,19.98064516129032,32.5,745.1800000000001,156.68,3.78,2,0.022077384150044062,0.1196260052910052,-0.07847077922077923,0.016796481481481385,0.0589215517391269,15
211,2022,43.0,40.0,3.4704,estimate_normalized,True,93.0,92.55,6.245,4.8,25.325,403.5,,342.0,60.0,0.4519999999999999,0.719,0.168,0.2001748402438894,0.22525,0.64,0.7115,0.0061750403534738,0.599,27.119999999999997,193.0,0.5509999999999999,29.0,1,2,40__43,15.932786885245902,32.8,228.0,2773.68,22.735081967213112,3.78,1.9048360655737704,54,557.77,-329.77,1240.6999999999998,1464.3999999999996,13,0,90,12,3,74.60000000000001,716.3900000000001,151.47000000000003,3.78,32.5,25.0,7.206666666666666,24.0,589.41,94.12,2.39,0,25.6,16.983870967741936,30.8,725.76,154.23,3.51,2,102.8,19.39,32.8,713.33,152.74,3.76,9,74.60000000000001,19.98064516129032,32.5,745.1800000000001,156.68,3.78,2,0.01894783660783661,0.12662496540496537,-0.05416415687487125,-0.03432441077441073,0.02085700580154361,15
212,2022,43.0,40.0,3.1773529411764705,physical_harvested_weight,False,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,63.0,0.4546507936507936,0.769,0.188,0.2194122855967702,0.215,0.6625000000000001,0.7558333333333334,0.0070819434298737,0.661,28.643,191.0,0.581,30.0,1,2,40__43,14.750819672131149,31.7,175.4,2779.01,22.778770491803275,3.52,1.734672131147541,39,537.93,-362.53,1115.1,1328.6,5,0,92,22,2,56.39999999999999,718.9199999999998,146.01000000000002,3.35,30.9,21.6,6.043333333333334,23.1,591.54,90.71,2.28,0,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,0,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,56.4,18.793548387096777,30.9,747.6800000000001,151.12,3.35,1,0.03394030502020867,0.12775346505346508,-0.05142023809523805,0.04860197210197226,0.07257727382950077,15
213,2022,40.0,43.0,1.481428571428571,physical_harvested_weight,False,14.0,16.53751,7.2,3.39,148.5,272.23874,13.42,420.0,59.0,0.4817966101694915,0.75,0.105,0.2134720860298432,0.274,0.687,0.748,0.0067399038198112,0.651,28.426,192.0,0.645,27.0,4,1,43__40,15.932786885245902,32.8,228.0,2773.68,22.735081967213112,3.78,1.9048360655737704,54,557.77,-329.77,1240.6999999999998,1464.3999999999996,13,0,90,12,3,74.60000000000001,716.3900000000001,151.47000000000003,3.78,32.5,25.0,7.206666666666666,24.0,589.41,94.12,2.39,0,25.6,16.983870967741936,30.8,725.76,154.23,3.51,2,102.8,19.39,32.8,713.33,152.74,3.76,9,74.60000000000001,19.98064516129032,32.5,745.1800000000001,156.68,3.78,2,0.03668738931389659,0.13297827320827327,-0.07451774891774891,0.0043356084656084315,0.0475279322000751,15
214,2022,40.0,43.0,1.002222222222222,physical_harvested_weight,False,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,59.0,0.4772542372881356,0.751,0.1,0.2095227501275898,0.267,0.68,0.7422,0.006662126629603,0.654,28.158,192.0,0.651,27.0,3,1,43__40,15.932786885245902,32.8,228.0,2773.68,22.735081967213112,3.78,1.9048360655737704,54,557.77,-329.77,1240.6999999999998,1464.3999999999996,13,0,90,12,3,74.60000000000001,716.3900000000001,151.47000000000003,3.78,32.5,25.0,7.206666666666666,24.0,589.41,94.12,2.39,0,25.6,16.983870967741936,30.8,725.76,154.23,3.51,2,102.8,19.39,32.8,713.33,152.74,3.76,9,74.60000000000001,19.98064516129032,32.5,745.1800000000001,156.68,3.78,2,0.031051437259494174,0.10985061771561777,-0.08049632034632034,0.007978518518518607,0.04469362469805332,15
215,2022,43.0,40.0,2.858987341772152,physical_harvested_weight,False,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,57.0,0.452719298245614,0.697,0.103,0.2015253894923263,0.242,0.649,0.6912,0.0062251547155691,0.537,25.805,182.0,0.594,30.0,1,2,40__43,15.168032786885249,32.9,254.4,2752.61,22.56237704918033,4.0,1.8533606557377047,48,518.33,-263.93000000000006,1158.7,1378.2,10,0,89,12,2,84.39999999999999,702.1600000000001,143.63,4.0,32.9,26.5,6.0,23.9,591.52,86.86,2.41,0,20.8,16.1,30.4,723.91,142.38,3.28,2,122.7,18.746666666666663,32.6,706.37,140.29,3.51,6,84.39999999999999,19.64516129032258,32.9,730.81,148.8,4.0,2,0.014606380594366189,0.15011221655328794,-0.10159944444444424,-0.08824034391534386,-0.02160235883469397,15
216,2022,43.0,40.0,3.1270270270270273,physical_harvested_weight,False,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,59.0,0.509322033898305,0.742,0.174,0.2022258714255655,0.2975,0.698,0.7404000000000001,0.006148854961832,0.566,30.049999999999997,174.0,0.5680000000000001,33.0,1,2,40__43,15.168032786885249,32.9,254.4,2752.61,22.56237704918033,4.0,1.8533606557377047,48,517.59,-263.19000000000005,1158.7,1378.2,10,0,89,12,2,84.39999999999999,702.1600000000001,143.50000000000003,4.0,32.9,26.5,6.0,23.9,591.52,86.63,2.41,0,20.8,16.1,30.4,723.91,142.2,3.28,2,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,84.39999999999999,19.64516129032258,32.9,730.81,148.66,4.0,2,0.007303268898657307,0.08320678210678212,-0.10187576530612241,-0.10187576530612241,-0.015260192667121227,15
217,2022,43.0,40.0,3.063725490196078,physical_harvested_weight,False,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,61.0,0.4610491803278689,0.72,0.186,0.2207327904829957,0.201,0.679,0.7156666666666666,0.0069606490594511,0.621,28.124,193.0,0.534,31.0,1,2,40__43,14.750819672131149,31.7,175.4,2779.01,22.778770491803275,3.52,1.734672131147541,39,537.93,-362.53,1115.1,1328.6,5,0,92,22,2,56.39999999999999,718.9199999999998,146.01000000000002,3.35,30.9,21.6,6.043333333333334,23.1,591.54,90.71,2.28,0,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,0,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,56.4,18.793548387096777,30.9,747.6800000000001,151.12,3.35,1,0.040332308827221004,0.1847425779775781,-0.05185677179962894,-0.0032111832611831925,0.04128434943985361,15
218,2022,43.0,40.0,2.1723076923076925,physical_harvested_weight,False,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,55.0,0.4330363636363635,0.708,0.165,0.2038272854993894,0.2215,0.63,0.7050000000000001,0.0065834504186876,0.619,23.816999999999993,182.0,0.5429999999999999,23.0,1,2,40__43,14.750819672131149,31.7,175.4,2779.01,22.778770491803275,3.52,1.734672131147541,39,537.93,-362.53,1115.1,1328.6,5,0,92,22,2,56.39999999999999,718.9199999999998,146.01000000000002,3.35,30.9,21.6,6.043333333333334,23.1,591.54,90.71,2.28,0,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,0,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,56.4,18.793548387096777,30.9,747.6800000000001,151.12,3.35,1,0.026476406826608026,0.16285440818440827,-0.03905620748299318,0.00875481481481477,0.044443254066259985,15
219,2022,43.0,40.0,2.827547619047619,physical_harvested_weight,False,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,61.0,0.4153606557377049,0.734,0.134,0.2254951588144418,0.192,0.656,0.7291666666666666,0.007038238989189,0.636,25.337,191.0,0.6,26.0,1,2,40__43,15.932786885245902,32.8,228.0,2773.68,22.735081967213112,3.78,1.9048360655737704,54,557.77,-329.77,1240.6999999999998,1464.3999999999996,13,0,90,12,3,74.60000000000001,716.3900000000001,151.47000000000003,3.78,32.5,25.0,7.206666666666666,24.0,589.41,94.12,2.39,0,25.6,16.983870967741936,30.8,725.76,154.23,3.51,2,102.8,19.39,32.8,713.33,152.74,3.76,9,74.60000000000001,19.98064516129032,32.5,745.1800000000001,156.68,3.78,2,0.011060293222802007,0.12590492063492054,-0.10576292281792277,0.00853655363155359,0.059399835340144855,15
220,2022,43.0,40.0,3.4832,physical_harvested_weight,False,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,55.0,0.4947818181818182,0.777,0.199,0.2140569755002872,0.284,0.7115,0.7630000000000001,0.006988281327077,0.68,27.213,193.0,0.5780000000000001,27.0,1,2,40__43,14.750819672131149,31.7,175.4,2779.01,22.778770491803275,3.52,1.734672131147541,39,537.93,-362.53,1115.1,1328.6,5,0,92,22,2,56.39999999999999,718.9199999999998,146.01000000000002,3.35,30.9,21.6,6.043333333333334,23.1,591.54,90.71,2.28,0,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,0,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,56.4,18.793548387096777,30.9,747.6800000000001,151.12,3.35,1,0.0223519918089366,0.11540404761904743,-0.06535286796536799,0.03781111111111124,0.07315011523151828,15
221,2022,43.0,40.0,4.1328000000000005,estimate_normalized,True,8.0,8.18,,,,,,,59.0,0.5321186440677966,0.746,0.159,0.2066966240608719,0.3165,0.718,0.743,0.0063547162237552,0.643,31.395000000000003,179.0,0.587,33.0,1,2,40__43,15.168032786885249,32.9,254.4,2752.61,22.56237704918033,4.0,1.8533606557377047,48,517.59,-263.19000000000005,1158.7,1378.2,10,0,89,12,2,84.39999999999999,702.1600000000001,143.50000000000003,4.0,32.9,26.5,6.0,23.9,591.52,86.63,2.41,0,20.8,16.1,30.4,723.91,142.2,3.28,2,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,84.39999999999999,19.64516129032258,32.9,730.81,148.66,4.0,2,0.013152832900889786,0.0877158994708993,-0.06465202020202024,-0.039485997732426226,-0.0030971532867485477,15
222,2022,43.0,40.0,3.2700483870967743,physical_harvested_weight,False,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,57.0,0.4807017543859649,0.771,0.173,0.2244922508655399,0.24,0.699,0.759,0.0073893416858015,0.695,27.4,192.0,0.5980000000000001,28.0,1,2,40__43,14.750819672131149,31.7,175.4,2779.01,22.778770491803275,3.52,1.734672131147541,39,537.93,-362.53,1115.1,1328.6,5,0,92,22,2,56.39999999999999,718.9199999999998,146.01000000000002,3.35,30.9,21.6,6.043333333333334,23.1,591.54,90.71,2.28,0,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,0,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,56.4,18.793548387096777,30.9,747.6800000000001,151.12,3.35,1,0.049259358842215994,0.18834009139009145,-0.05062539682539682,0.10256446849446843,0.11331103040345901,15
223,2022,43.0,40.0,3.2311428571428573,physical_harvested_weight,False,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,57.0,0.4455789473684211,0.734,0.182,0.2118301162565841,0.227,0.653,0.7188,0.0068739420698145,0.634,25.398,191.0,0.552,26.0,1,2,40__43,14.750819672131149,31.7,175.4,2779.01,22.778770491803275,3.52,1.734672131147541,39,537.93,-362.53,1115.1,1328.6,5,0,92,22,2,56.39999999999999,718.9199999999998,146.01000000000002,3.35,30.9,21.6,6.043333333333334,23.1,591.54,90.71,2.28,0,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,0,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,56.4,18.793548387096777,30.9,747.6800000000001,151.12,3.35,1,0.0101996036118342,0.12033150793650804,-0.08739985569985576,0.03292576719576712,0.05287654936245416,15
224,2022,43.0,40.0,3.079423076923077,physical_harvested_weight,False,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,59.0,0.4709152542372881,0.72,0.147,0.2071515688552048,0.254,0.681,0.7121999999999999,0.006276179389898,0.589,27.784,176.0,0.573,31.0,1,2,40__43,15.168032786885249,32.9,254.4,2752.61,22.56237704918033,4.0,1.8533606557377047,48,517.59,-263.19000000000005,1158.7,1378.2,10,0,89,12,2,84.39999999999999,702.1600000000001,143.50000000000003,4.0,32.9,26.5,6.0,23.9,591.52,86.63,2.41,0,20.8,16.1,30.4,723.91,142.2,3.28,2,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,84.39999999999999,19.64516129032258,32.9,730.81,148.66,4.0,2,0.03641416918501586,0.132884126984127,-0.0569440211640212,-0.0569440211640212,0.008449225633587878,15
225,2022,43.0,40.0,4.58,estimate_normalized,True,4.0,4.03,,,,,,,57.0,0.5456491228070175,0.72,0.147,0.1865430190005164,0.405,0.707,0.7183999999999999,0.0052016163837468,0.58,31.101999999999997,170.0,0.573,38.0,1,2,40__43,15.168032786885249,32.9,254.4,2752.61,22.56237704918033,4.0,1.8533606557377047,48,517.59,-263.19000000000005,1158.7,1378.2,10,0,89,12,2,84.39999999999999,702.1600000000001,143.50000000000003,4.0,32.9,26.5,6.0,23.9,591.52,86.63,2.41,0,20.8,16.1,30.4,723.91,142.2,3.28,2,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,84.39999999999999,19.64516129032258,32.9,730.81,148.66,4.0,2,0.006950233863648639,0.0933033163265306,-0.07193444444444441,-0.07193444444444441,-0.0074830232201660895,15
